Fecha;anno;mes;dia;O3;MP10;CO;SO2;MP25;NO2;Tmedia;Tmax;Precipitaciones
170426;2017;4;26;7,16164;70,4;0,879746;#N/A;27,8333;38,7785;11,8;23,7;0
170427;2017;4;27;8,27821;88,7917;1,21;#N/A;30,25;50,1828;12;26,8;0
170428;2017;4;28;7,12387;118,208;1,5569;#N/A;34,375;61,2372;14,2;28,8;0
170429;2017;4;29;12,1494;96,0625;1,39613;#N/A;36,5417;53,3405;14,2;30,1;0
170430;2017;4;30;23,912;77,5;1,08736;#N/A;34,9583;36,0488;14,4;29,5;0
170501;2017;5;1;14;49;0,6;#N/A;31;19,59;11,1;20,5;0
170502;2017;5;2;7;93;0,9;#N/A;45;36,87;12;19,5;0
170503;2017;5;3;7;128;1,55;#N/A;50;58,88;12,2;25,8;0
170504;2017;5;4;7;121;1,24;#N/A;39;53,42;13,8;27,6;0
170505;2017;5;5;6;96;1,28;#N/A;42;46,67;11,6;22,4;0
170506;2017;5;6;5;70;0,74;#N/A;37;28,82;11,9;17,3;0
170507;2017;5;7;7;46;0,93;#N/A;34;21,93;11,4;17,2;9,6
170508;2017;5;8;5;26;0,52;#N/A;11;24,05;14,4;20,1;0
170509;2017;5;9;2;73;1,1;#N/A;35;39,19;13,2;20,2;0
170510;2017;5;10;2;48;1,02;#N/A;33;28,82;12,6;16,5;11,7
170511;2017;5;11;2;15;0,63;#N/A;11;27,13;11,9;14,5;9,8
170512;2017;5;12;3;35;0,84;#N/A;12;28,22;13,6;19,6;0
170513;2017;5;13;7;52;1,12;#N/A;20;27;14,7;22,3;0
170514;2017;5;14;5;42;1,14;#N/A;23;21,75;11,9;16,3;0,1
170515;2017;5;15;3;51;1,05;#N/A;23;32,24;10,8;20,4;0
170516;2017;5;16;1;58;0,88;#N/A;30;26,35;10,4;13,3;0
170517;2017;5;17;2;51;0,74;#N/A;26;29,39;11,2;15,5;10,2
170518;2017;5;18;8;10;0,49;#N/A;6;23,44;8,2;12,2;3,8
170519;2017;5;19;5;43;0,99;#N/A;20;30,05;6,3;15,5;0
170520;2017;5;20;5;85;1,7;#N/A;45;44,22;7,2;19,5;0
170521;2017;5;21;6;80;1,65;#N/A;55;39,05;8,4;18,2;0
170522;2017;5;22;2;98;1,53;#N/A;54;41,99;8,7;14,2;0
170523;2017;5;23;1;85;1,15;#N/A;58;36,06;8,8;12,3;0
170524;2017;5;24;1;69;1,18;#N/A;56;36,93;9,2;13,4;7,8
170525;2017;5;25;2;33;0,94;#N/A;19;32,73;9,5;12,6;2,6
170526;2017;5;26;3;67;1,4;#N/A;32;37,78;10,4;19,1;0
170527;2017;5;27;6;65;1,15;#N/A;34;31,91;9,7;19,6;0
170528;2017;5;28;7;65;1,3;#N/A;45;28,63;8,1;15,1;0
170529;2017;5;29;6;83;1,52;#N/A;60;37,19;10,3;16,8;0
170530;2017;5;30;5;94;1,34;#N/A;68;42,17;9,3;18;0
170531;2017;5;31;5;110;1,76;#N/A;70;53,89;9,4;21,2;0
170601;2017;6;1;4;105;1,6;#N/A;57;55,1;8,3;19;0
170602;2017;6;2;3;108;1,84;#N/A;61;49,6;8,5;15,5;0
170603;2017;6;3;8;71;1,1;#N/A;49;28,07;7,8;16,1;0
170604;2017;6;4;8;74;1,51;#N/A;48;32,35;6,5;15,9;0
170605;2017;6;5;3;97;1,57;#N/A;53;43,24;5,6;13,5;0
170606;2017;6;6;3;104;1,72;#N/A;60;55,69;5,9;18,1;0
170607;2017;6;7;1;96;1,69;#N/A;51;50,6;4,6;9,3;4,4
170608;2017;6;8;2;36;0,79;#N/A;24;28,51;8,1;12,7;0
170609;2017;6;9;3;98;2,04;#N/A;56;43,05;7;17,6;0
170610;2017;6;10;4;78;1,76;#N/A;48;45,82;8,1;21,1;0
170611;2017;6;11;6;92;2;#N/A;54;40,31;8,2;20,8;0
170612;2017;6;12;3;88;1,71;#N/A;50;48,82;8,1;19,9;0
170613;2017;6;13;2;78;1,15;#N/A;60;35,15;8,2;13,4;0
170614;2017;6;14;1;64;1,3;#N/A;62;35,82;7,5;10,2;0
170615;2017;6;15;2;105;2,06;#N/A;70;49,99;6,7;14,5;7,3
170616;2017;6;16;5;28;0,84;#N/A;20;27,96;10,8;17,3;51,4
170617;2017;6;17;11;11;0,47;#N/A;8;20,7;7;8,2;4,1
170618;2017;6;18;6;52;1,22;#N/A;36;27,09;4,7;12,6;0
170619;2017;6;19;2;135;2,31;#N/A;62;60,16;4,4;10,8;0
170620;2017;6;20;2;163;2,31;#N/A;57;54,45;8,4;13,2;0
170621;2017;6;21;1;146;2,22;#N/A;59;54,5;8,6;13,9;0
170622;2017;6;22;1;52;1,05;#N/A;27;35,69;9,8;11,5;0,8
170623;2017;6;23;2;55;1,2;#N/A;29;31,2;10,3;14,3;0
170624;2017;6;24;1;77;1,76;#N/A;40;34,71;10,3;14,1;0
170625;2017;6;25;4;40;0,95;#N/A;22;21,64;11,4;17;0,5
170626;2017;6;26;5;15;0,61;#N/A;10;20,18;10,6;12,8;4,7
170627;2017;6;27;3;47;1,09;#N/A;24;30,6;9,6;15,7;0
170628;2017;6;28;3;72;1,35;#N/A;36;38,03;9,1;18,4;0
170629;2017;6;29;3;103;1,85;#N/A;50;49,65;8,4;19,3;0
170630;2017;6;30;3;130;2,21;#N/A;56;59,23;9,1;21,3;0
170701;2017;7;1;4;146;2,69;#N/A;59;61,88;10,8;25,4;0
170702;2017;7;2;4;104;2,43;#N/A;74;41,13;8,7;19,1;0
170703;2017;7;3;2;41;0,6;#N/A;36;23,11;9,1;10,5;0
170704;2017;7;4;5;33;0,76;#N/A;23;30,27;7,4;11,8;6,1
170705;2017;7;5;1;114;1,92;#N/A;54;51,09;5,1;8,3;0
170706;2017;7;6;2;125;1,89;#N/A;52;53,47;8,1;15,6;0
170707;2017;7;7;3;146;2,52;#N/A;58;56,91;10,6;20;0
170708;2017;7;8;2;129;2,09;#N/A;56;52,73;9,1;15,8;0
170709;2017;7;9;4;98;2,22;#N/A;72;38,45;9,3;17,3;0
170710;2017;7;10;2;96;1,71;#N/A;66;40,42;8,1;16;0
170711;2017;7;11;5;112;1,72;#N/A;61;43,75;9,5;21,4;0
170712;2017;7;12;5;73;1,1;#N/A;41;28,22;9,4;14,9;0,3
170713;2017;7;13;3;43;0,99;#N/A;26;24,58;9,4;13,8;3,7
170714;2017;7;14;7;35;0,74;#N/A;18;0;8;13,9;17,4
170715;2017;7;15;13;15;0,48;#N/A;10;22,45;3,1;8;2,8
170716;2017;7;16;9;32;0,78;#N/A;23;24,9;3,8;10,6;0
170717;2017;7;17;3;111;1,81;#N/A;49;50,95;4,5;18,3;0
170718;2017;7;18;3;149;2,1;#N/A;49;57,4;7,7;22,1;0
170719;2017;7;19;4;167;2,47;#N/A;58;58,06;9;23,3;0
170720;2017;7;20;4;174;2,31;#N/A;56;62,17;10,1;23,8;0
170721;2017;7;21;5;94;1,45;#N/A;38;46,68;10,5;22,4;0
170722;2017;7;22;2;41;1,01;#N/A;30;25,76;9,1;11;0,4
170723;2017;7;23;2;68;1,59;#N/A;46;28,24;8,7;12;0
170724;2017;7;24;3;64;1,51;#N/A;44;28,3;9,2;14,4;0
170725;2017;7;25;4;91;1,71;#N/A;51;35,33;7,4;17,6;0
170726;2017;7;26;3;128;2,02;#N/A;60;51,91;9,2;21,8;0
170727;2017;7;27;5;102;1,7;#N/A;53;42,02;8,5;17,8;0
170728;2017;7;28;5;89;1,25;#N/A;50;35,79;8,1;16,5;0
170729;2017;7;29;6;97;1,67;#N/A;58;34,6;7,6;15,2;0
170730;2017;7;30;12;62;1,27;#N/A;50;28,17;8,5;18,9;0
170731;2017;7;31;4;93;1,79;#N/A;63;45,05;9,6;17,7;0
170801;2017;8;1;4;58;1,13;#N/A;39;28,14;7,3;10,2;0,2
170802;2017;8;2;4;98;1,83;#N/A;51;39,42;9,1;19,6;0
170803;2017;8;3;6;86;1,69;#N/A;40;42,61;9,6;21,4;0
170804;2017;8;4;4;65;0,9;#N/A;52;31,34;8,2;13,1;0
170805;2017;8;5;4;69;1,1;#N/A;60;33,13;9;11,8;0
170806;2017;8;6;6;117;2,33;#N/A;88;41,94;8,7;16,2;0
170807;2017;8;7;5;77;1,31;#N/A;42;30,88;9,8;14,7;0
170808;2017;8;8;4;99;1,41;#N/A;53;48,76;10,2;20,6;0
170809;2017;8;9;2;81;1,21;#N/A;32;39,72;10,1;13,8;5,1
170810;2017;8;10;8;19;0,73;#N/A;12;24,88;8,7;12,2;13,5
170811;2017;8;11;6;15;0,86;#N/A;12;28;7,4;9,1;6,2
170812;2017;8;12;9;40;1,16;#N/A;25;24,55;6,5;13,7;0
170813;2017;8;13;4;58;1,34;#N/A;41;26,36;8;12,1;0,1
170814;2017;8;14;8;43;0,86;#N/A;23;24,29;8,2;18,3;0
170815;2017;8;15;7;70;1,25;#N/A;38;25,05;9,6;17,1;0
170816;2017;8;16;7;87;1,17;#N/A;43;36,44;10,3;21,7;0
170817;2017;8;17;9;92;1,16;#N/A;39;38,62;11,6;22,9;0
170818;2017;8;18;3;52;0,61;#N/A;26;24,66;8,7;12,1;10,8
170819;2017;8;19;7;45;0,71;#N/A;18;20,31;7,8;15,4;0
170820;2017;8;20;10;71;1,25;#N/A;34;25,52;8,3;20,7;0
170821;2017;8;21;7;85;1,34;#N/A;34;44,5;11,2;26,3;0
170822;2017;8;22;6;89;1,4;#N/A;35;32,45;8,9;15,5;0
170823;2017;8;23;8;49;0,84;#N/A;21;21,63;10,3;17,1;0
170824;2017;8;24;11;37;0,39;#N/A;15;15,39;10,8;16,2;0
170825;2017;8;25;9;65;0,73;#N/A;19;24,21;9,6;16,8;0
170826;2017;8;26;6;64;0,87;#N/A;33;25,46;8,9;15;0
170827;2017;8;27;14;48;0,85;#N/A;34;15,96;10;16,9;0
170828;2017;8;28;12;27;0,35;#N/A;10;16,21;9,8;16;14,4
170829;2017;8;29;16;27;0,44;#N/A;10;18,86;8,5;15,9;0
170830;2017;8;30;8;96;1,08;#N/A;37;37,69;10,1;22,1;0
170831;2017;8;31;12;105;1,25;#N/A;41;33,3;11,4;22,5;0,1
170901;2017;9;1;9;40;0,48;#N/A;24;20,68;10,8;16,9;0
170902;2017;9;2;13;36;0,39;#N/A;20;16,53;11,3;19,4;0
170903;2017;9;3;15;22;0,41;#N/A;10;9,96;10,8;13,2;0
170904;2017;9;4;9;45;0,5;#N/A;18;24,65;9,1;18,7;0
170905;2017;9;5;7;76;0,79;#N/A;28;30,52;10;18,4;0
170906;2017;9;6;10;66;0,68;#N/A;27;23,5;9,3;18;0
170907;2017;9;7;14;80;0,73;#N/A;35;23,42;9,5;19,8;0,3
170908;2017;9;8;9;36;0,46;#N/A;19;20,29;8,3;11,3;0
170909;2017;9;9;7;48;0,66;#N/A;34;16,38;8,6;13,3;0,5
170910;2017;9;10;13;17;0,54;#N/A;12;10,87;8,6;13,5;6,6
170911;2017;9;11;2;60;1,05;#N/A;31;26,55;6,6;12,7;0
170912;2017;9;12;11;61;0,82;#N/A;38;15,7;9,2;16,1;0
170913;2017;9;13;18;40;0,28;#N/A;15;13,18;12,6;18,3;0
170914;2017;9;14;10;52;0,44;#N/A;23;21,31;11;17,1;0
170915;2017;9;15;11;79;0,99;#N/A;35;28,88;12;23,6;0
170916;2017;9;16;18;94;1,36;#N/A;36;31,81;15,1;31,5;0
170917;2017;9;17;22;89;1,1;#N/A;40;23,46;14;25,8;0
170918;2017;9;18;14;41;0,54;#N/A;34;8,78;11,3;17,9;0,6
170919;2017;9;19;20;19;0,35;#N/A;12;2,98;11,4;15,1;0,1
170920;2017;9;20;16;33;0,39;#N/A;7;14,85;13,1;19,1;0
170921;2017;9;21;12;58;0,74;#N/A;0;25,7;12,6;23,3;0
170922;2017;9;22;14;71;0,68;#N/A;0;26,81;15,1;27,2;0
170923;2017;9;23;22;73;0,9;#N/A;0;25,62;15,7;29;0
170924;2017;9;24;19;41;0,47;#N/A;0;10,95;14,7;22,1;0
170925;2017;9;25;0;57;0,74;#N/A;0;22,94;15,3;24,9;0
170926;2017;9;26;0;89;0,84;#N/A;34;38,49;15,1;23,6;0
170927;2017;9;27;0;88;0,84;#N/A;38;34,86;15,7;24,8;0
170928;2017;9;28;0;83;0,73;#N/A;36;31,4;15,2;22,6;0
170929;2017;9;29;11;72;0,71;#N/A;35;26,13;16,6;23,9;0
170930;2017;9;30;6;29;0,66;#N/A;14;19,46;11,5;14;19,2
171001;2017;10;1;11;17;0,53;#N/A;12;9,38;11,9;17,6;0
171002;2017;10;2;4;55;0,74;#N/A;20;24,03;11,1;17,4;0
171003;2017;10;3;14;55;0,79;#N/A;23;24,33;15,3;27,5;0
171004;2017;10;4;9;33;0,51;#N/A;11;16,26;12,4;17,7;35,5
171005;2017;10;5;14;20;0,58;#N/A;7;11,7;11,2;19,1;0
171006;2017;10;6;11;60;0,9;#N/A;23;23,23;15,3;26,4;0
171007;2017;10;7;8;39;0,78;#N/A;20;10,94;12,6;18,9;0
171008;2017;10;8;16;17;0,58;#N/A;10;6,39;12,9;19,3;0
171009;2017;10;9;15;27;0,64;#N/A;15;11,07;13,1;21,5;0
171010;2017;10;10;14;37;0,56;#N/A;10;9,3;12,4;18,9;0
171011;2017;10;11;13;32;0,58;#N/A;12;9,93;9,9;16,6;0
171012;2017;10;12;16;39;0,6;#N/A;9;10,08;11,8;19,1;0
171013;2017;10;13;13;64;0,63;#N/A;20;22,21;14;23,9;0
171014;2017;10;14;22;62;0,79;#N/A;24;22,16;17,4;29,3;0
171015;2017;10;15;18;53;0,57;#N/A;23;18,56;16,5;25,2;0
171016;2017;10;16;14;35;0,4;#N/A;15;10,37;12,8;20,3;0
171017;2017;10;17;11;48;0,5;#N/A;20;19,63;13,6;22;0
171018;2017;10;18;15;46;0,41;#N/A;20;14,38;15,7;23,1;0
171019;2017;10;19;20;59;0,63;#N/A;22;22,26;17,6;28,6;0
171020;2017;10;20;5;65;0,59;#N/A;21;24,06;14,4;17,1;0
171021;2017;10;21;19;56;0,52;#N/A;22;20,44;17,2;28,3;0
171022;2017;10;22;24;47;0,59;#N/A;17;17,62;18,9;28,8;0
171023;2017;10;23;18;47;0,38;#N/A;12;15,69;18,7;27,9;0
171024;2017;10;24;17;45;0,47;#N/A;12;11,41;16,8;26,2;0
171025;2017;10;25;19;53;0,36;#N/A;19;11,05;16,8;26,2;0
171026;2017;10;26;15;47;0,48;#N/A;14;11,52;14,9;22,2;0
171027;2017;10;27;23;44;0,39;#N/A;18;11,44;16,8;26,6;0
171028;2017;10;28;18;25;0,32;#N/A;8;3,51;12,7;20,5;0
171029;2017;10;29;16;15;0,3;#N/A;7;3,47;12,7;18,8;0
171030;2017;10;30;15;38;0,39;#N/A;11;12,74;13,7;24,1;0
171031;2017;10;31;13;44;0,49;#N/A;13;14,05;13,4;21,1;0
171101;2017;11;1;8;30;0,39;#N/A;11;11,66;12,8;16,8;0,1
171102;2017;11;2;8;25;0,42;#N/A;10;10,16;13,3;16,8;0
171103;2017;11;3;12;43;0,51;#N/A;15;15,66;15,1;24;0
171104;2017;11;4;9;40;0,57;#N/A;13;17,05;15,4;21,3;0
171105;2017;11;5;17;34;0,37;#N/A;12;11,27;18,8;28,1;0
171106;2017;11;6;9;34;0,46;#N/A;11;12,28;17,5;24,4;0
171107;2017;11;7;12;38;0,45;#N/A;21;10,55;17,9;23,4;0
171108;2017;11;8;18;34;0,43;#N/A;12;12,05;19,8;27,7;0
171109;2017;11;9;19;42;0,39;#N/A;12;12,25;19,9;28,4;0
171110;2017;11;10;23;55;0,5;#N/A;16;19,54;21,6;32,2;0
171111;2017;11;11;27;62;0,55;#N/A;19;18,22;22,1;33;0
171112;2017;11;12;24;53;0,48;#N/A;18;12,78;20,5;29,3;0
171113;2017;11;13;17;51;0,47;#N/A;13;12,04;18,7;28,4;0
171114;2017;11;14;16;48;0,48;#N/A;13;9,95;18,4;27,4;0
171115;2017;11;15;19;33;0,31;#N/A;9;6,71;17,5;25,8;0
171116;2017;11;16;19;50;0,27;#N/A;12;12,7;17,7;27,4;0
171117;2017;11;17;17;48;0,28;#N/A;12;12,47;18,4;27,4;0
171118;2017;11;18;22;48;0,27;#N/A;12;9,34;18,1;28,2;0
171119;2017;11;19;21;38;0,31;#N/A;12;10,76;19,8;30,2;0
171120;2017;11;20;14;41;0,29;#N/A;9;14,64;17,1;24,3;0
171121;2017;11;21;21;55;0,41;#N/A;15;33,08;19,7;30,4;0
171122;2017;11;22;25;67;0,46;#N/A;17;37,04;21,8;32,7;0
171123;2017;11;23;21;61;0,46;#N/A;18;29,37;20,6;30,4;0
171124;2017;11;24;17;49;0,36;#N/A;13;23,73;16,5;25,4;0
171125;2017;11;25;28;61;0,49;#N/A;18;27,48;20,9;32;0
171126;2017;11;26;22;61;0,52;#N/A;16;22,65;20;29,1;0
171127;2017;11;27;21;53;0,52;#N/A;17;27,03;19,1;29,2;0
171128;2017;11;28;14;50;0,52;#N/A;17;25,21;15,4;23,7;0
171129;2017;11;29;17;46;0,47;#N/A;16;24,18;17,8;24,6;0
171130;2017;11;30;21;60;0,58;#N/A;18;41,65;19,3;29,1;0
171201;2017;12;1;18;60;0,55;#N/A;17;45,07;18,3;27;0
171202;2017;12;2;16;41;0,51;#N/A;16;38,95;15;20,7;0
171203;2017;12;3;22;32;0,49;#N/A;12;31,61;18,5;26,9;0
171204;2017;12;4;21;49;0,55;#N/A;14;42,95;19;28,4;0
171205;2017;12;5;20;50;0,55;#N/A;20;49,07;17,7;27,5;0
171206;2017;12;6;20;51;0,56;#N/A;22;51,08;18,2;28,1;0
171207;2017;12;7;23;56;0,42;#N/A;20;51,19;19,3;29,4;0
171208;2017;12;8;21;40;0,26;#N/A;17;43,9;18,5;26,8;0
171209;2017;12;9;26;55;0,3;#N/A;15;47,31;21,8;32,2;0
171210;2017;12;10;29;57;0,35;#N/A;19;44,77;22,5;34,1;0
171211;2017;12;11;20;52;0,31;#N/A;20;43,86;17,8;26,2;0
171212;2017;12;12;16;37;0,24;#N/A;15;31,68;17,7;25,1;0
171213;2017;12;13;18;37;0,29;#N/A;10;9,68;20,2;29;0
171214;2017;12;14;25;52;0,32;#N/A;14;17,28;23,2;33,2;0
171215;2017;12;15;22;58;0,33;#N/A;11;17,32;24,1;34,5;0
171216;2017;12;16;14;49;0,31;#N/A;10;10,85;20,4;28,7;0
171217;2017;12;17;25;38;0,32;#N/A;12;8,54;21,7;32,1;0
171218;2017;12;18;19;62;0,31;#N/A;19;15,55;21,3;29,3;0
171219;2017;12;19;25;64;0,42;#N/A;18;20,48;22,3;32,4;0
171220;2017;12;20;20;74;0,27;#N/A;18;17,31;22,4;31;0
171221;2017;12;21;20;57;0,26;#N/A;13;14,93;22,3;32;0
171222;2017;12;22;21;65;0,28;#N/A;14;17,1;22;30,8;0
171223;2017;12;23;26;56;0,25;#N/A;13;11,94;21,6;31,1;0
171224;2017;12;24;25;43;0,16;#N/A;12;8;20,9;31,8;0
171225;2017;12;25;25;49;0,25;#N/A;14;9;22,3;32,7;0
171226;2017;12;26;15;44;0,29;#N/A;9;9,51;21,6;30,8;0
171227;2017;12;27;16;52;0,27;#N/A;8;11,38;22,8;31,7;0
171228;2017;12;28;21;58;0,25;#N/A;11;12,44;23,7;33,1;0
171229;2017;12;29;18;51;0,23;#N/A;10;11,4;23,2;32,5;0
171230;2017;12;30;17;48;0,25;#N/A;9;9,59;22,4;31,9;0
171231;2017;12;31;16;30;0,21;#N/A;10;4,59;20,6;28,4;0
180101;2018;1;1;23;38;0,13;#N/A;13;5,08;20,2;28,9;0
180102;2018;1;2;22;50;0,17;#N/A;15;12,92;21,1;30,2;0
180103;2018;1;3;21;58;0,18;#N/A;12;16,76;22,3;31,6;0
180104;2018;1;4;13;51;0,2;#N/A;9;8,95;21,9;31,7;0
180105;2018;1;5;15;39;0,2;#N/A;12;8,11;22,2;30;0
180106;2018;1;6;25;55;0,25;#N/A;12;16,2;24,1;34,3;0
180107;2018;1;7;22;64;0,33;#N/A;18;12,9;21,8;29,5;0
180108;2018;1;8;15;48;0,32;#N/A;13;8,84;21,2;30;0
180109;2018;1;9;20;50;0,32;#N/A;11;9,55;21,3;30,9;0
180110;2018;1;10;21;66;0,23;#N/A;22;14,27;22,2;31;0
180111;2018;1;11;19;56;0,28;#N/A;18;13,7;21;29,5;0
180112;2018;1;12;20;51;0,3;#N/A;14;11,78;20,3;28,4;0
180113;2018;1;13;20;47;0,29;#N/A;15;10,39;20,3;26,4;0
180114;2018;1;14;19;41;0,25;#N/A;15;5,18;19,1;26,4;0
180115;2018;1;15;15;37;0,24;#N/A;13;7,87;18,9;25,4;0
180116;2018;1;16;20;42;0,22;#N/A;11;6,47;19,5;28,9;0
180117;2018;1;17;21;48;0,28;#N/A;14;13,09;21,4;31,8;0
180118;2018;1;18;25;60;0,26;#N/A;14;16,23;22,7;33,2;0
180119;2018;1;19;20;73;0,39;#N/A;17;16,85;21,6;29,7;0
180120;2018;1;20;19;47;0,32;#N/A;15;6,69;19,7;27,9;0
180121;2018;1;21;18;35;0,3;#N/A;14;5,34;18,7;24,3;0
180122;2018;1;22;21;49;0,33;#N/A;16;12,19;20,3;29,1;0
180123;2018;1;23;20;53;0,35;#N/A;17;11,73;19,9;28,2;0
180124;2018;1;24;24;63;0,5;#N/A;17;14,63;21,1;30,7;0
180125;2018;1;25;20;57;0,48;#N/A;18;12,58;19,6;28,9;0
180126;2018;1;26;17;63;0,43;#N/A;17;13,13;18,4;28,1;0
180127;2018;1;27;23;56;0,47;#N/A;17;14,25;21,5;31,7;0
180128;2018;1;28;25;52;0,48;#N/A;14;16,97;24;34,9;0
180129;2018;1;29;20;65;0,38;#N/A;18;15,16;20,9;30,3;0
180130;2018;1;30;20;63;0,19;#N/A;17;15,14;19,7;29,9;0
180131;2018;1;31;24;69;0,27;#N/A;18;19,12;23,4;33,4;0
180201;2018;2;1;22;79;0,29;#N/A;21;19,82;22,4;31,8;0
180202;2018;2;2;19;70;0,38;#N/A;24;14,37;20,5;29,1;0
180203;2018;2;3;26;52;0,44;#N/A;19;7,61;20;28,8;0
180204;2018;2;4;28;45;0,35;#N/A;17;5,18;21,7;30,6;0
180205;2018;2;5;21;47;0,21;#N/A;16;9,95;20,7;29;0
180206;2018;2;6;21;52;0,17;#N/A;18;9,56;20,9;29,1;0
180207;2018;2;7;22;54;0,15;#N/A;16;9,71;21;28,9;0
180208;2018;2;8;22;62;0,2;#N/A;19;13,16;21;29,9;0
180209;2018;2;9;21;59;0,18;#N/A;15;12,85;22;30,8;0
180210;2018;2;10;23;59;0,11;#N/A;12;11,42;20,2;31;0
180211;2018;2;11;29;51;0,14;#N/A;19;9,78;21,7;32,7;0
180212;2018;2;12;26;72;0,24;#N/A;23;20,2;22,5;35,4;0
180213;2018;2;13;23;92;0,36;#N/A;29;20,85;21,4;31,2;0
180214;2018;2;14;26;66;0,29;#N/A;19;11,94;20,6;30,1;0
180215;2018;2;15;27;64;0,29;#N/A;20;11,76;20,7;30,4;0
180216;2018;2;16;26;66;0,38;#N/A;24;14,3;21,5;32,3;0
180217;2018;2;17;22;53;0,36;#N/A;19;12,56;21,5;31,3;0
180218;2018;2;18;16;35;0,26;#N/A;9;6,32;20,3;30,5;0
180219;2018;2;19;14;34;0,25;#N/A;10;6,47;19,9;28,5;0
180220;2018;2;20;14;47;0,28;#N/A;10;12,16;21,5;30,2;0
180221;2018;2;21;16;47;0,31;#N/A;11;13,45;21,8;32;0
180222;2018;2;22;20;59;0,3;#N/A;13;16,33;21,5;31,8;0
180223;2018;2;23;20;54;0,19;#N/A;16;17,66;20,3;29;0
180224;2018;2;24;18;40;0,2;#N/A;13;12,68;20,2;29,6;0
180225;2018;2;25;19;43;0,18;#N/A;12;11,14;19,2;29,4;0
180226;2018;2;26;19;54;0,26;#N/A;14;15,16;19,5;30,2;0
180227;2018;2;27;15;46;0,33;#N/A;14;11,35;17,7;25,8;0
180228;2018;2;28;18;55;0;#N/A;16;15,42;18,3;27,5;0
180301;2018;3;1;21;68;0;#N/A;19;17,41;20,1;30,9;0
180302;2018;3;2;20;70;0;#N/A;19;17,84;20;30,3;0
180303;2018;3;3;18;54;0;#N/A;16;12,21;18,7;27,3;0
180304;2018;3;4;20;51;0;#N/A;15;10,18;19,3;29,4;0
180305;2018;3;5;21;77;0;#N/A;46;22,49;21,2;32,6;0
180306;2018;3;6;19;99;0;#N/A;0;25,44;19,5;30,4;0
180307;2018;3;7;16;84;0;#N/A;0;16,69;17,7;26,4;0
180308;2018;3;8;16;83;0;#N/A;0;19,06;17,3;25,9;0
180309;2018;3;9;15;78;0;#N/A;25;19,23;18,5;28,2;0
180310;2018;3;10;16;57;0;#N/A;13;13,15;18,9;26,5;0
180311;2018;3;11;17;74;0;#N/A;14;17,96;18,8;30;0
180312;2018;3;12;17;100;0;#N/A;16;25,66;18,3;29,2;0
180313;2018;3;13;17;104;0,58;#N/A;17;24,56;17,9;29,4;0
180314;2018;3;14;14;165;0,47;#N/A;23;26,82;17;27,2;0
180315;2018;3;15;18;203;0,69;#N/A;30;37,16;17,4;29,8;0
180316;2018;3;16;14;164;0,3;#N/A;17;27,17;17,3;28,4;0
180317;2018;3;17;11;85;0,48;#N/A;13;21,22;15,1;25,6;1,7
180318;2018;3;18;14;63;0,43;#N/A;9;20,9;16,5;25;0
180319;2018;3;19;17;84;0,5;#N/A;20;28,39;16,2;26,8;0
180320;2018;3;20;22;81;0,45;#N/A;18;27,89;17,6;29,6;0
180321;2018;3;21;22;89;0,6;#N/A;20;26,96;16,9;28;0
180322;2018;3;22;18;69;0,53;#N/A;12;20,28;16,4;27;0
180323;2018;3;23;13;65;0,45;#N/A;9;13,84;16,7;26,7;0
180324;2018;3;24;16;65;0,61;#N/A;16;17,23;18,1;28,5;0
180325;2018;3;25;24;59;0,67;#N/A;16;20,8;18,4;32,4;0
180326;2018;3;26;16;72;0,62;#N/A;18;25,13;18,8;27,9;0
180327;2018;3;27;25;99;0,72;#N/A;24;30,74;19;30,6;0
180328;2018;3;28;25;96;0,71;#N/A;28;28,48;18,2;29,8;0
180329;2018;3;29;24;88;0,7;#N/A;28;30,26;19,8;31,6;0
180330;2018;3;30;23;62;0,6;#N/A;20;18,85;19,4;29,8;0
180331;2018;3;31;18;53;0,44;#N/A;13;13,18;17,4;28,1;0
180401;2018;4;1;23;44;0,39;#N/A;13;9,93;16,4;27,5;0
180402;2018;4;2;16;69;0,53;#N/A;18;17,97;15,2;24,8;0
180403;2018;4;3;18;75;0,52;#N/A;22;23,01;17,2;27,4;0
180404;2018;4;4;22;68;0,52;#N/A;24;20,92;17;26,9;0
180405;2018;4;5;19;79;0,86;#N/A;24;22,26;17,4;26,2;0
180406;2018;4;6;11;74;0,55;#N/A;15;17,21;16,2;21,2;0
180407;2018;4;7;17;64;0,47;#N/A;16;14,71;16,6;26,4;0
180408;2018;4;8;17;50;0,59;#N/A;15;15,62;15,6;26,4;0
180409;2018;4;9;11;55;0,5;#N/A;13;13,24;13,4;20,2;0
180410;2018;4;10;7;73;0,6;#N/A;18;20,28;14,2;20,7;0
180411;2018;4;11;10;53;0,42;#N/A;9;10,56;15,1;23,2;0
180412;2018;4;12;11;75;0,76;#N/A;17;21,36;15,3;25,9;0
180413;2018;4;13;14;82;0,51;#N/A;18;19,55;14,7;25;0
180414;2018;4;14;21;88;0,56;#N/A;24;23,39;15;27,4;0
180415;2018;4;15;32;74;0,94;#N/A;29;20,49;16,2;27,9;0
180416;2018;4;16;15;79;0,66;#N/A;31;27,26;15,1;25,3;0
180417;2018;4;17;16;89;0,72;#N/A;27;26,9;16,6;26,2;0
180418;2018;4;18;20;84;0,56;#N/A;26;25,11;15,7;26,3;0
