8466726;03092018;1;HLCUSCL180837912;23082018;MSC NATASHA;170110              
8443734;03092018;1;SUDUB8SCL031461X;04082018;LIMARI;169282                   
8471975;03092018;1;179-90553374;20082018;AZTEC WORLDWIDE AIRL;742017         
8478926;05092018;1;CL.400.501.016;21082018;;                                 
8465000;05092018;4;HLCUSCL180831190;22082018;COPIAPO;169606                  
8464999;05092018;2;HLCUSCL180830829;22082018;COPIAPO;169606                  
8457659;05092018;1;LQN-PQZ180800086;19082018;XIN FEI ZHOU;169142             
8458198;05092018;1;SUDUB8603A2WQF0M;24082018;CARTAGENA EXPRESS;169832        
8469163;05092018;1;045-03765790;18082018;LAN AIRLINES;744281                 
8451849;05092018;1;CLSCL0000000365;10082018;XIN YA ZHOU;169140               
8464726;05092018;1;S00083173;19082018;MSC NATASHA;168860                     
8477642;05092018;1;18080049920;31082018;CMA CGM OHIO;170178                  
8464811;08092018;1;HLCUSCL180809601;27082018;JPO CAPRICORNUS;169404          
8464437;07092018;1;006-24259524;14082018;DELTA AIR LINES INC.;740541         
8482236;07092018;1;PCLSVE-TYO180005;01092018;SVENBORG MAERSK;169910          
8487863;10092018;1;MSCUWU236052;01092018;MSC GAYANE;170264                   
8472332;10092018;1;BGL2016411SCL;27082018;SOROE MAERSK;169380                
8488846;10092018;1;DMCQSCLH001663;03092018;MARATHOPOLIS;170043               
8462132;11092018;1;1708A01802;19082018;XIN FEI ZHOU;169142                   
8486848;11092018;2;MSCUWU236953;01092018;MSC GAYANE;170264                   
8471211;11092018;1;HLCUSCL180840595;29082018;NORDIC BEIJING;169397           
8471209;11092018;1;HLCUSCL180840584;29082018;NORDIC BEIJING;169397           
8466742;11092018;1;SCLSSZ18080024;29082018;NORDIC BEIJING;169397             
8505307;11092018;1;PMC 17016/2018;07092018;;                                 
8481749;11092018;1;EGLV731800079731;02092018;EVER LASTING;170260             
8499239;12092018;1;103/2018;04092018;;                                       
8496580;12092018;1;ONEYSCLU10233600;06092018;MSC FAUSTINA;170108             
8466632;12092018;1;966035118;20082018;SEROJA LIMA;169867                     
8475420;12092018;2;SUDUB8603A2WUMDZ;27082018;MAERSK SANTANA;170033           
8482120;12092018;1;BGL2016407SCL;31082018;CMA CGM OHIO;170178                
8495556;13092018;1;SNG9168277;06092018;CMA CGM THALASSA;170675               
8501230;13092018;1;MSCUWU248651;09092018;MSC MADHU B;169285                  
8492386;13092018;1;ONEYSCLU10407900;06092018;MSC FAUSTINA;170108             
8492386;13092018;4;ONEYSCLU10407903;06092018;MSC FAUSTINA;170108             
8495569;13092018;1;MSCUWU243769;09092018;MSC MADHU B;169285                  
8495569;13092018;4;MSCUWU243751;09092018;MSC MADHU B;169285                  
8489687;13092018;1;ONEYSCLU10331501;06092018;COCHRANE;169863                 
8466367;13092018;1;HLCUSCL180818046;21082018;MSC NATASHA;168861              
8466368;13092018;1;HLCUSCL180818079;21082018;MSC NATASHA;168861              
8517353;13092018;9;2898;29082018;;                                           
8488913;14092018;1;CL.157.005.247;29082018;;                                 
8479766;14092018;1;ONEYSCLU09483700;29082018;MOL BELIEF;170122               
8505562;14092018;1;045-04465145;08092018;LAN;746950                          
8478055;14092018;1;ONEYSCLU09368900;28082018;MOL BENEFACTOR;170133           
8503400;14092018;1;MSCUWU248180;09092018;MSC MADHU B;169285                  
8459269;14092018;1;EGLV731800069492;16082018;VALENCE;169275                  
8465257;14092018;1;SAICDR05956;23082018;CMA CGM GANGES;169656                
8468589;15092018;1;577970619;22082018;MERIDIAN;170104                        
8469002;15092018;1;577970687;22082018;MERIDIAN;170104                        
8451364;15092018;1;HLCUSCL180801190;13082018;DUBLIN EXPRESS;169300           
8472671;20092018;1;SNG0248276;24082018;CARTAGENA EXPRESS;169832              
8480931;21092018;1;MSCUWU182892;30082018;MSC GAYANE;169116                   
8520911;24092018;2;044-41522342;17092018;AEROLINEAS ARGENTINA;748473         
8452328;24092018;1;045-04499681;07082018;LATAM AIRLINES GROUP;742473         
8492617;24092018;1;SLD978969;04092018;MARGARETE SCHULTE;169927               
8509247;24092018;1;SAI/CAL/287/14/09/18;16092018;LIMARI;170537               
8490828;24092018;1;SAI/MZL/282/06/09/18;06092018;CMA CGM THALASSA;170675     
8480327;24092018;1;578247853;09092018;MAERSK SEOUL;169930                    
8499305;24092018;1;074-19632863;05092018;MARTINAIR;747528                    
8500329;24092018;1;045-04801963;05092018;LATAM AIRLINE GROUP;746395          
8502555;24092018;1;045-04802210;07092018;LATAM AIRLINE GROUP;747006          
8512314;25092018;1;MEDUSG059133;16092018;MSC AVNI;170417                     
8511773;25092018;1;MEDUSG000335;16092018;MSC AVNI;170417                     
8489528;25092018;1;BQEGCLS173187;06092018;COCHRANE;169863                    
8481240;25092018;1;HLCUSCL180855244;08092018;CAP SAN SOUNIO;170312           
8509038;25092018;2;MEDUSG009583;16092018;MSC AVNI;170417                     
8509511;25092018;1;MEDUSG056451;16092018;MSC AVNI;170417                     
8505824;25092018;2;MEDUSG053474;16092018;MSC AVNI;170417                     
8505824;25092018;5;MEDUSG053490;16092018;MSC AVNI;170417                     
8515868;25092018;1;272-70327434;15092018;KALITTA AIR;751373                  
8512082;26092018;1;MEDUSG006878;16092018;MSC AVNI;170417                     
8485244;25092018;1;SLD950514;03092018;MARATHOPOLIS;170043                    
8486324;26092018;1;369-71394120;29082018;ATLAS AIR CARGO;748065              
8534993;28092018;1;377;24082018;;                                            
8516204;28092018;1;EGLV731800085722;20092018;CARIBBEAN EXPRESS;170580        
8510488;28092018;1;OTCS83737924;16092018;MSC AVNI;170417                     
8519517;28092018;1;CL.121.003684;14092018;;                                  
8480133;28092018;1;MSCUWU183767;01092018;MSC GAYANE;170264                   
8511388;28092018;1;14229/2018-BOL;29082018;;                                 
8478987;27092018;1;230-98841050;23082018;CM276;742689                        
8505270;27092018;1;SAIPUS20188;15092018;MSC FLAVIA;170860                    
8532812;27092018;1;1041;01092018;;                                           
8520824;27092018;1;180-44018973;17092018;KOREAN AIR;749522                   
8517231;27092018;1;SCL180257354;15092018;IBERIA;748552                       
8498909;27092018;1;369-71394676;04092018;ATLAS AIR CARGO;750201              
8519954;27092018;1;176-90508493;16092018;EMIRATES;747378                     
8514211;27092018;1;MEDUSG065601;19092018;MSC CARLOTTA;170861                 
8479358;27092018;1;MSCUWU157795;07092018;MSC MADHU B;169286                  
8441142;01092018;1;BQEGCLS171822;14082018;SKAGEN MAERSK;169376               
