8371362;09072018;1;MSCUWG922203;26062018;MSC GAYANE;167738                   
8359631;09072018;1;SNG0244347;18062018;SANTA REGULA;167614                   
8355470;09072018;1;MSCUWG903641;26062018;MSC GAYANE;167738                   
8400642;10072018;1;CL.412.100.889;06072018;;                                 
8394063;10072018;1;4360017748;05072018;AMERICAN AIRLINES;732950              
8383278;11072018;3;MSCUWG986232;03072018;MSC MADHU B;167739                  
8351700;13072018;1;001-52216102;08062018;AMERICAN AIRLINES;727677            
8414898;13072018;1;2434;20062018;;                                           
8380392;19072018;1;964845551;13072018;MARGARETE SCHULTE;168027               
8386878;19072018;1;VAP/LON/01013;11072018;CAP SAN SOUNIO;168016              
8402630;20072018;1;SUDUB8SCL0294825;13072018;CALLAO EXPRESS;168332           
8406500;27072018;1;MSCUWU102346;15072018;MSC CARLOTTA;167741                 
8329548;05072018;1;045-04028544;28052018;LATAM AIRLINES GROUP;728286         
8335862;05072018;1;SUDUB8SCL024503X;12062018;SPIRIT OF LISBON;167422         
8355709;05072018;1;HBL-EM17000349;16062018;SAN CLEMENTE;167502               
8341096;05072018;1;CL325403701;02062018;;                                    
8375508;05072018;1;HLCUSCL180653761;25062018;NORDIC HONG KONG;167120         
8356710;05072018;1;605-00264434;13062018;SKY AIRLINES;730177                 
8331335;05072018;1;605-00264320;31052018;SKY AIRLINES;726308                 
8343780;05072018;1;075-45224045;06062018;IBERIA;729537                       
8400052;06072018;1;351;29052018;;                                            
8348559;06072018;1;CH831/2018;05062018;;                                     
8340798;06072018;1;0722018CH;01062018;;                                      
8376760;06072018;1;CL.148.001621;22062018;;                                  
8353530;01072018;1;MSCUWG892356;15062018;MSC FAUSTINA;166723                 
8326134;02072018;1;HLCUSCL180562450;01062018;GUAYAQUIL EXPRESS;166661        
8359644;06072018;1;CH040/2018BO;19062018;;                                   
8333998;06072018;1;MAGU-CNL/VGO-020D;17062018;MSC NITYA B;166609             
8359515;06072018;1;157-2018CH;12062018;;                                     
8372678;06072018;1;SMLU5304800A;25062018;CELINA STAR;167756                  
8387269;06072018;1;00159;28062018;;                                          
8378367;06072018;1;SAI/ZLO/06440;01072018;E.R. TEXAS;168112                  
8393502;03072018;1;192;18062018;;                                            
8349907;03072018;1;APLU901090955;17062018;CMA CGM THALASSA;167112            
8393551;03072018;1;275;19062018;;                                            
8338325;03072018;1;MSCUWG883124;08062018;MSC ANZU;166601                     
8352575;03072018;1;MSCUWG897579;18062018;MSC FLAVIA;167249                   
8319306;06072018;1;HLCUSCL180537761;01062018;JPO CAPRICORNUS;166985          
8372669;06072018;1;CH849/2018;19062018;;                                     
8331060;06072018;1;AGUSCL-0844;01062018;GUAYAQUIL EXPRESS;166661             
8401148;06072018;1;FACT.3;05072018;;                                         
8338349;06072018;1;HLCUSCL180542318;18062018;ELISABETH-S;167517              
8358319;06072018;1;SCL0002132;14062018;DELTA AIRLINES;727599                 
8360619;06072018;1;MSCUWG913376;20062018;MSC FLAVIA;167250                   
8350833;06072018;1;7DMP377;09062018;LAN AIRLINES S.A.;730816                 
8355808;03072018;1;ONEYSCLU05272601;18062018;MSC FLAVIA;167249               
8355807;03072018;1;ONEYSCLU05272600;18062018;MSC FLAVIA;167249               
8338407;03072018;1;MSCUWG884270;08062018;MSC ANZU;166601                     
8381944;03072018;1;045-04213134;27062018;LAN CHILE;732620                    
8335477;03072018;1;20307/18-3;30052018;;                                     
8342824;03072018;1;HLCUSCL180616099;16062018;SAN VICENTE EXPRESS;166917      
8391134;03072018;1;CH002818;26062018;;                                       
8366272;03072018;1;SCL800083313;24062018;AKINADA BRIDGE;167911               
8353619;06072018;1;MSCUWG881144;17062018;MSC FAUSTINA;167680                 
8372660;06072018;1;057-58062163;21062018;AIR FRANCE;728752                   
8353140;06072018;1;ONEYSCLU05216400;20062018;MSC FLAVIA;167250               
8356091;06072018;1;HLCUSCL180639235;25062018;MSC MARIA SAVERIA;167730        
8378512;06072018;1;18TPCH001;21062018;;                                      
8360029;03072018;1;DANTE/043/2018;13062018;;                                 
8350548;03072018;1;BQEGCLS168326;17062018;CMA CGM THALASSA;167112            
8348301;03072018;1;002/2868/2018;09052018;LOGISTICA LEROL LTDA;              
8347147;03072018;1;BQEGCLS168317;17062018;CMA CGM THALASSA;167112            
8346945;03072018;1;BQEGCLS168348;17062018;CMA CGM THALASSA;167112            
8380341;06072018;1;SNG0244857;29062018;VALPARAISO EXPRESS;167612             
8338046;03072018;1;SCL180081457;04062018;AM;729293                           
8374368;03072018;1;SNG0243726;25062018;CELINA STAR;167756                    
8330400;03072018;1;YMLUC987005423;05062018;VALENCE;167259                    
8346645;03072018;1;HLCUSCL180613861;11062018;MSC FLAVIA;167250               
8347554;03072018;1;PRO0009737;14062018;MOL BELIEF;167171                     
8365020;03072018;1;045-04031366;17062018;LAN CHILE;732009                    
8388282;03072018;1;074-16985091;30062018;K.L.M;728760                        
8387849;03072018;1;15516/2018CL;28062018;;                                   
8345459;05072018;1;CL325403704;05062018;;                                    
8352179;05072018;1;CL.1873.05757;08062018;;                                  
8322379;03072018;1;057-64586373;27052018;AIR FRANCE;724686                   
8364100;03072018;1;HLCUSCL180632828;24062018;NORDIC BEIJING;167082           
8348308;03072018;1;HLCUSCL180600889;07062018;COCHRANE;167394                 
8348179;03072018;1;HLCUSCL180607180;07062018;COCHRANE;167394                 
8394922;03072018;1;045-03554202;08052018;LAN CHILE;723069                    
8389159;03072018;1;369-71149271;01072018;ATLAS AIR CARGO;734279              
8389165;03072018;1;045-04213344;30062018;LAN CHILE;733670                    
8367752;03072018;1;HLCUSCL180645917;23062018;LIMARI;167616                   
8364422;03072018;1;KLLMCL131399;22062018;COCHRANE;167394                     
8367730;03072018;1;HLCUSCL180645917;23062018;LIMARI;167616                   
8379438;03072018;1;369-71146504;23062018;ATLAS AIR CARGO;732069              
8343146;05072018;1;ONEYSCLU04640402;19062018;COCHRANE;167392                 
8347632;05072018;1;VLCHEM-196A;14062018;MOL BELIEF;167171                    
8347771;05072018;1;BQEGCLS168903;23062018;CARTAGENA EXPRESS;167588           
8378174;05072018;1;BQEGCLS169230;29062018;VALPARAISO EXPRESS;167612          
8371154;05072018;1;CL.3925.01435;19062018;;                                  
8373010;05072018;1;CL.3925.01437;20062018;;                                  
8360977;18072018;1;7020-9102-806.218;23062018;CARTAGENA EXPRESS;167588       
8356166;05072018;1;ONEYSCLU04546900;20062018;MSC FLAVIA;167250               
8365487;05072018;1;SUDUB8603A2PDTLY;23062018;LIMARI;167616                   
8371596;05072018;1;SLD890358;26062018;E.R. TIANSHAN;167042                   
8369382;05072018;1;HLCUSCL180649052;27062018;MSC MARIA SAVERIA;167704        
8384423;04072018;1;045-04196194;28062018;LAN CHILE;733288                    
8351438;04072018;1;MSCUWG889790;15062018;MSC NITYA B;167551                  
8361191;04072018;1;HLCUSCL180631551;18062018;SANTA REGULA;167614             
8376115;04072018;1;AVE06/00038/2018;25062018;CELINA STAR;167756              
8395991;04072018;1;02583;29062018;;                                          
8395992;04072018;1;02584;29062018;;                                          
8383573;04072018;1;CL.3961.03210;27062018;;                                  
8375646;04072018;1;MSCUWG909598;30062018;MSC MADHU B;166608                  
8359814;04072018;1;ONEYSCLU05117400;22062018;MSC FLAVIA;167651               
8392761;04072018;1;637/18CL;30062018;;                                       
8352141;04072018;1;SAIGBS00368;14062018;XIN DA YANG ZHOU;167447              
8365245;04072018;1;BQEGCLS168782;22062018;MSC FLAVIA;167651                  
8340386;05072018;1;7020-9102-805.182;08062018;CMA CGM NIAGARA;167019         
8369453;04072018;1;001-53661263;19062018;AMERICAN AIRLINES;727739            
8372004;04072018;1;001-52779134;20062018;AMERICAN AIRLINES;727701            
8374254;04072018;1;369-71142514;22062018;ATLAS AIR CARGO;732067              
